timestamp,battery_voltage,temperature_c,signal_strength_db,solar_panel_efficiency_pct,fuel_level_pct,altitude_km,velocity_kms,mission_mode,subsystem_status
2024-01-01T00:00:00Z,29.02198065560046,25.249089066433587,-74.72792595932444,84.83862493345542,50.389634112141394,409.8883288792271,7.647896779831426,nominal,nominal
2024-01-01T00:01:00Z,29.067681037291166,25.41397694980614,-74.41622677542607,84.79068596356747,48.74563652313062,409.95812783020034,7.650724991596058,nominal,nominal
2024-01-01T00:02:00Z,28.960591374433598,25.877992401567813,-74.93680455955015,84.96168033535176,49.800687538826615,409.68775895814343,7.650663235715621,nominal,nominal
2024-01-01T00:03:00Z,28.938150551671438,25.17875339226009,-74.94093252037392,84.65967337289406,50.87201696557565,410.0416733113904,7.6522868143830705,nominal,nominal
2024-01-01T00:04:00Z,28.84730493371833,25.344023380150592,-75.34286525564086,85.23797735079135,52.263350506725644,410.11233239217097,7.648420974013011,nominal,nominal
2024-01-01T00:05:00Z,29.12065184973219,25.24781782331339,-74.99905578590055,85.35176692169654,49.197211684541664,410.00875052288967,7.6534148595422415,nominal,nominal
2024-01-01T00:06:00Z,29.041335559013092,24.473655173294446,-75.0984978220647,85.31394834740506,50.98198253341569,410.3243675854708,7.65155019473117,nominal,nominal
2024-01-01T00:07:00Z,29.064977099653017,24.75620163826654,-74.31776784555008,85.28713539515904,48.66022731788115,409.810384083368,7.648801163726376,nominal,nominal
2024-01-01T00:08:00Z,28.982555917383372,25.47721483760419,-74.85177723922936,85.84910940711029,52.10963624858435,410.33601249881076,7.650913200234488,nominal,nominal
2024-01-01T00:09:00Z,29.170074803618093,25.10173624580774,-74.82965113300769,85.17406039193993,51.73762421134218,409.17458625671253,7.652005970502836,nominal,nominal
2024-01-01T00:10:00Z,29.151179951990454,25.309355932298043,-74.18215555450958,85.33907800566362,51.62079616789398,410.88503797170534,7.652949194555239,nominal,nominal
2024-01-01T00:11:00Z,29.061920112601825,24.724264744736807,-74.67025484782498,86.15768719911941,51.72926281871611,410.2410627139872,7.652253770482362,nominal,nominal
2024-01-01T00:12:00Z,29.029438405710838,25.527590201128316,-74.35438207200733,84.75789522769966,50.50011186990911,410.1081963412437,7.6511560119527475,nominal,nominal
2024-01-01T00:13:00Z,29.05393429218979,25.297488520603466,-74.73152430086581,84.51864248739201,52.23708899060116,410.4707359735435,7.654473627903384,nominal,nominal
2024-01-01T00:14:00Z,29.02071821622938,25.54775730136099,-74.36298846408887,85.6894883440992,52.045570529426435,410.2572582104386,7.651451370823518,nominal,nominal
2024-01-01T00:15:00Z,29.101529940810313,25.582940701589784,-74.5834780561576,85.39522736724136,50.95779318689272,410.2596329339136,7.649089113076789,nominal,nominal
2024-01-01T00:16:00Z,29.050214436670167,24.797787273146554,-73.89292364181787,86.38699224452161,50.83914788200659,410.3433209590141,7.650899960152237,nominal,nominal
2024-01-01T00:17:00Z,29.16488349405033,26.057588700750625,-74.33474247958996,85.99407558248225,53.47061905502029,410.55250689267893,7.653452794859497,nominal,nominal
2024-01-01T00:18:00Z,29.086331465309037,25.024373201388673,-75.03826469070832,85.93358412815633,51.18055744398857,410.0491728816593,7.652321222752534,nominal,nominal
2024-01-01T00:19:00Z,29.0933093701067,25.491917168754597,-74.5933655450009,85.99119917210508,52.99176761790304,410.6338561924209,7.651857605187532,nominal,nominal
2024-01-01T00:20:00Z,29.269982111727455,25.45080101950029,-74.9104277908681,85.19756032204117,51.17850666133953,410.3012291394107,7.651177173602177,nominal,nominal
2024-01-01T00:21:00Z,29.072759456970807,26.155732027002635,-74.0668960032161,85.73459711117995,51.367728119331126,410.6340171409078,7.6526373125789595,nominal,nominal
2024-01-01T00:22:00Z,29.003386767414348,25.772007286436814,-73.92364719128882,86.64514107051922,53.40719166890965,410.2224793100157,7.652054784634023,nominal,nominal
2024-01-01T00:23:00Z,29.18386273532068,26.188373120888564,-74.12974754267344,85.19110063393799,55.41601918642195,410.16057409436337,7.650714426500792,nominal,nominal
2024-01-01T00:24:00Z,28.970277639964994,25.87919427343468,-74.44091738562113,85.7674576928851,52.95976722327629,410.48608747950504,7.651597557499673,nominal,nominal
2024-01-01T00:25:00Z,29.18743967193049,25.808491189689224,-74.69424784286691,85.34899958076997,52.726866135949145,410.219629030608,7.652755718418321,nominal,nominal
2024-01-01T00:26:00Z,29.258336633921548,25.488141318879492,-74.1709015086989,86.12032817776507,53.878806086489014,410.37973792105026,7.654481075343991,nominal,nominal
2024-01-01T00:27:00Z,29.18260392883467,25.67058480778159,-74.4185116306209,86.2924904353985,51.701759168170845,410.81991803881465,7.654324717715353,nominal,nominal
2024-01-01T00:28:00Z,29.18341471075932,25.930820519746188,-73.66862044378846,85.49260835577431,53.33146430466262,410.8204325401082,7.6541970053398805,nominal,nominal
2024-01-01T00:29:00Z,29.00428521210942,26.061145420501692,-74.2313002242372,85.93794619854846,52.41731907837218,410.4533537776814,7.65379354340975,nominal,nominal
2024-01-01T00:30:00Z,29.245050309794138,25.68727704411639,-73.81901004384436,86.5823499379477,51.06371096142391,410.57221685284276,7.652925386989395,nominal,nominal
2024-01-01T00:31:00Z,29.236944165088673,26.641221913732018,-74.20950866076107,86.04293210498972,55.88966890348098,410.7893701516692,7.654747374183139,nominal,nominal
2024-01-01T00:32:00Z,29.101973934954092,26.1743014335157,-73.47050675844929,85.5680013663577,52.95988130398901,410.4502116266658,7.652439758857197,nominal,nominal
2024-01-01T00:33:00Z,29.38578515901893,25.570162124335027,-74.38912093046784,86.27062098862086,52.54350892412715,410.1954680177315,7.6519656998190415,nominal,nominal
2024-01-01T00:34:00Z,29.10955367253684,26.76919147381569,-74.06111733085288,86.97777320166209,53.08547357162639,410.42470614108663,7.653204181549675,nominal,nominal
2024-01-01T00:35:00Z,29.07466274292385,25.37209626273773,-73.6099548628022,85.50695669381399,52.304219204292735,411.069025973339,7.655462306451811,nominal,nominal
2024-01-01T00:36:00Z,29.068854957869192,26.33829435373835,-73.08646928370486,85.95770897212162,53.40719179039396,411.278395782783,7.652495045056194,nominal,nominal
